_id,Date,Domain,Location,Value,Transaction_count
660f021b7c037f5b686b7b3b,2022-02-28T18:30:00.000Z,PUBLIC,Kullu,756185,1273
660f021b7c037f5b686b7b3c,2022-02-28T18:30:00.000Z,INTERNATIONAL,Surat,1133442,650
660f021b7c037f5b686b7b3d,2022-02-28T18:30:00.000Z,INVESTMENTS,Banglore,853881,840
660f021b7c037f5b686b7b3e,2022-02-28T18:30:00.000Z,RESTRAUNT,Ludhiana,869585,738
660f021b7c037f5b686b7b3f,2022-02-28T18:30:00.000Z,PUBLIC,Lunglei,986464,2308
660f021b7c037f5b686b7b40,2022-02-28T18:30:00.000Z,INTERNATIONAL,Amritsar,765109,766
660f021b7c037f5b686b7b41,2022-02-28T18:30:00.000Z,INTERNATIONAL,Surat,923693,2488
660f021b7c037f5b686b7b42,2022-02-28T18:30:00.000Z,EDUCATION,Banglore,837417,1096
660f021b7c037f5b686b7b43,2022-02-28T18:30:00.000Z,PUBLIC,Ludhiana,414387,2429
660f021b7c037f5b686b7b44,2022-02-28T18:30:00.000Z,MEDICAL,Ajmer,382044,1821
660f021b7c037f5b686b7b45,2022-02-28T18:30:00.000Z,PUBLIC,Kullu,364448,2473
660f021b7c037f5b686b7b46,2022-02-28T18:30:00.000Z,RESTRAUNT,Bhopal,1046160,2273
660f021b7c037f5b686b7b47,2022-02-28T18:30:00.000Z,MEDICAL,Ranchi,736321,1370
660f021b7c037f5b686b7b48,2022-02-28T18:30:00.000Z,INTERNATIONAL,Pune,963914,2299
660f021b7c037f5b686b7b49,2022-02-28T18:30:00.000Z,PUBLIC,Mathura,1052689,853
660f021b7c037f5b686b7b4a,2022-02-28T18:30:00.000Z,RESTRAUNT,Srinagar,388660,1645
660f021b7c037f5b686b7b4b,2022-02-28T18:30:00.000Z,EDUCATION,Indore,681882,625
660f021b7c037f5b686b7b4c,2022-02-28T18:30:00.000Z,RESTRAUNT,Buxar,407155,1445
660f021b7c037f5b686b7b4d,2022-02-28T18:30:00.000Z,MEDICAL,Konark,857021,2333
660f021b7c037f5b686b7b4e,2022-02-28T18:30:00.000Z,MEDICAL,Madurai,1159614,1863
660f021b7c037f5b686b7b4f,2022-02-28T18:30:00.000Z,MEDICAL,Lucknow,752840,1121
660f021b7c037f5b686b7b50,2022-02-28T18:30:00.000Z,INVESTMENTS,Varanasi,613207,1031
660f021b7c037f5b686b7b51,2022-02-28T18:30:00.000Z,INTERNATIONAL,Indore,338569,489
660f021b7c037f5b686b7b52,2022-02-28T18:30:00.000Z,EDUCATION,Surat,1008382,799
660f021b7c037f5b686b7b53,2022-02-28T18:30:00.000Z,INTERNATIONAL,Ludhiana,351856,2133
660f021b7c037f5b686b7b54,2022-02-28T18:30:00.000Z,INVESTMENTS,Ambala,339725,1253
660f021b7c037f5b686b7b55,2022-02-28T18:30:00.000Z,PUBLIC,Lucknow,792830,1967
660f021b7c037f5b686b7b56,2022-02-28T18:30:00.000Z,MEDICAL,Kota,345287,682
660f021b7c037f5b686b7b57,2022-02-28T18:30:00.000Z,MEDICAL,Goa,897447,2324
660f021b7c037f5b686b7b58,2022-02-28T18:30:00.000Z,PUBLIC,Mon,936914,1415
660f021b7c037f5b686b7b59,2022-02-28T18:30:00.000Z,RETAIL,Tirumala,1184394,1473
660f021b7c037f5b686b7b5a,2022-02-28T18:30:00.000Z,PUBLIC,Vellore,675220,2233
660f021b7c037f5b686b7b5b,2022-02-28T18:30:00.000Z,INVESTMENTS,Bhuj,810741,1962
660f021b7c037f5b686b7b5c,2022-02-28T18:30:00.000Z,MEDICAL,Jaipur,475670,1344
660f021b7c037f5b686b7b5d,2022-02-28T18:30:00.000Z,INTERNATIONAL,Trichy,518952,2219
660f021b7c037f5b686b7b5e,2022-02-28T18:30:00.000Z,RETAIL,Patiala,829659,2515
660f021b7c037f5b686b7b5f,2022-02-28T18:30:00.000Z,RESTRAUNT,Trichy,1105516,2123
660f021b7c037f5b686b7b60,2022-02-28T18:30:00.000Z,PUBLIC,Ranchi,492044,716
660f021b7c037f5b686b7b61,2022-02-28T18:30:00.000Z,RESTRAUNT,Ludhiana,972438,1036
660f021b7c037f5b686b7b62,2022-02-28T18:30:00.000Z,INVESTMENTS,Surat,595483,701
660f021b7c037f5b686b7b63,2022-02-28T18:30:00.000Z,INVESTMENTS,Delhi,906673,1566
660f021b7c037f5b686b7b64,2022-02-28T18:30:00.000Z,RESTRAUNT,Bikaner,325574,1356
660f021b7c037f5b686b7b65,2022-02-28T18:30:00.000Z,RESTRAUNT,Konark,1078319,1413
660f021b7c037f5b686b7b66,2022-02-28T18:30:00.000Z,INVESTMENTS,Indore,349938,2537
660f021b7c037f5b686b7b67,2022-02-28T18:30:00.000Z,INVESTMENTS,Delhi,336993,1762
660f021b7c037f5b686b7b68,2022-02-28T18:30:00.000Z,INTERNATIONAL,Delhi,1027655,1994
660f021b7c037f5b686b7b69,2022-02-28T18:30:00.000Z,INTERNATIONAL,Jaipur,883654,1243
660f021b7c037f5b686b7b6a,2022-02-28T18:30:00.000Z,RESTRAUNT,Kannur,852749,1635
660f021b7c037f5b686b7b6b,2022-02-28T18:30:00.000Z,INVESTMENTS,Kannur,883286,2045
660f021b7c037f5b686b7b6c,2022-02-28T18:30:00.000Z,INTERNATIONAL,Akola,892919,2477
660f021b7c037f5b686b7b6d,2022-02-28T18:30:00.000Z,RETAIL,Varanasi,1072349,2466
660f021b7c037f5b686b7b6e,2022-02-28T18:30:00.000Z,PUBLIC,Bokaro,809294,2371
660f021b7c037f5b686b7b6f,2022-02-28T18:30:00.000Z,INVESTMENTS,Lucknow,844086,423
660f021b7c037f5b686b7b70,2022-02-28T18:30:00.000Z,RETAIL,Mon,820005,1541
660f021b7c037f5b686b7b71,2022-02-28T18:30:00.000Z,INTERNATIONAL,Betul,1134386,1257
660f021b7c037f5b686b7b72,2022-02-28T18:30:00.000Z,EDUCATION,Pune,399635,1678
660f021b7c037f5b686b7b73,2022-02-28T18:30:00.000Z,INVESTMENTS,Bikaner,793626,1000
660f021b7c037f5b686b7b74,2022-02-28T18:30:00.000Z,RETAIL,Pune,1143824,2471
660f021b7c037f5b686b7b75,2022-02-28T18:30:00.000Z,PUBLIC,Amritsar,527977,2199
660f021b7c037f5b686b7b76,2022-02-28T18:30:00.000Z,RETAIL,Bombay,711092,2521
660f021b7c037f5b686b7b77,2022-02-28T18:30:00.000Z,MEDICAL,Ambala,1057195,1305
660f021b7c037f5b686b7b78,2022-02-28T18:30:00.000Z,INTERNATIONAL,Buxar,1081452,969
660f021b7c037f5b686b7b79,2022-02-28T18:30:00.000Z,RETAIL,Surat,375906,844
660f021b7c037f5b686b7b7a,2022-02-28T18:30:00.000Z,PUBLIC,Delhi,1137675,798
660f021b7c037f5b686b7b7b,2022-02-28T18:30:00.000Z,RETAIL,Banglore,453672,1724
660f021b7c037f5b686b7b7c,2022-02-28T18:30:00.000Z,RETAIL,Vellore,1200426,1550
660f021b7c037f5b686b7b7d,2022-02-28T18:30:00.000Z,INTERNATIONAL,Bhopal,1095676,1008
660f021b7c037f5b686b7b7e,2022-02-28T18:30:00.000Z,RETAIL,Kolkata,318979,784
660f021b7c037f5b686b7b7f,2022-02-28T18:30:00.000Z,EDUCATION,Ahmedabad,440532,2210
660f021b7c037f5b686b7b80,2022-02-28T18:30:00.000Z,EDUCATION,Ranchi,713582,2413
660f021b7c037f5b686b7b81,2022-02-28T18:30:00.000Z,EDUCATION,Pune,1082957,1479
660f021b7c037f5b686b7b82,2022-02-28T18:30:00.000Z,MEDICAL,Bombay,1081488,875
660f021b7c037f5b686b7b83,2022-02-28T18:30:00.000Z,EDUCATION,Kullu,907860,1420
660f021b7c037f5b686b7b84,2022-02-28T18:30:00.000Z,RETAIL,Durg,477214,1151
660f021b7c037f5b686b7b85,2022-02-28T18:30:00.000Z,RETAIL,Surat,450996,1610
660f021b7c037f5b686b7b86,2022-02-28T18:30:00.000Z,INVESTMENTS,Lunglei,332849,1139
660f021b7c037f5b686b7b87,2022-02-28T18:30:00.000Z,PUBLIC,Bhuj,704938,520
660f021b7c037f5b686b7b88,2022-02-28T18:30:00.000Z,INTERNATIONAL,Tirumala,445213,1221
660f021b7c037f5b686b7b89,2022-02-28T18:30:00.000Z,INTERNATIONAL,Mon,1093252,962
660f021b7c037f5b686b7b8a,2022-02-28T18:30:00.000Z,INTERNATIONAL,Bikaner,1130553,1500
660f021b7c037f5b686b7b8b,2022-02-28T18:30:00.000Z,RESTRAUNT,Varanasi,496893,551
660f021b7c037f5b686b7b8c,2022-02-28T18:30:00.000Z,EDUCATION,Surat,1198115,1668
660f021b7c037f5b686b7b8d,2022-02-28T18:30:00.000Z,INTERNATIONAL,Amritsar,695686,1515
660f021b7c037f5b686b7b8e,2022-02-28T18:30:00.000Z,PUBLIC,Ahmedabad,704022,717
660f021b7c037f5b686b7b8f,2022-02-28T18:30:00.000Z,INVESTMENTS,Kullu,307333,2393
660f021b7c037f5b686b7b90,2022-02-28T18:30:00.000Z,EDUCATION,Trichy,340129,1118
660f021b7c037f5b686b7b91,2022-02-28T18:30:00.000Z,MEDICAL,Indore,899377,1033
660f021b7c037f5b686b7b92,2022-02-28T18:30:00.000Z,MEDICAL,Banglore,775706,1807
660f021b7c037f5b686b7b93,2022-02-28T18:30:00.000Z,EDUCATION,Mathura,873587,2465
660f021b7c037f5b686b7b94,2022-02-28T18:30:00.000Z,INVESTMENTS,Jaipur,632296,2089
660f021b7c037f5b686b7b95,2022-02-28T18:30:00.000Z,RETAIL,Kannur,837998,1517
660f021b7c037f5b686b7b96,2022-02-28T18:30:00.000Z,RESTRAUNT,Kanpur,639793,536
660f021b7c037f5b686b7b97,2022-02-28T18:30:00.000Z,EDUCATION,Tirumala,1084596,1590
660f021b7c037f5b686b7b98,2022-02-28T18:30:00.000Z,RESTRAUNT,Banglore,959792,977
660f021b7c037f5b686b7b99,2022-02-28T18:30:00.000Z,PUBLIC,Goa,481415,1152
660f021b7c037f5b686b7b9a,2022-02-28T18:30:00.000Z,RETAIL,Bikaner,1110227,932
660f021b7c037f5b686b7b9b,2022-02-28T18:30:00.000Z,INVESTMENTS,Banglore,716114,2161
660f021b7c037f5b686b7b9c,2022-02-28T18:30:00.000Z,MEDICAL,Ranchi,1154684,1972
660f021b7c037f5b686b7b9d,2022-02-28T18:30:00.000Z,MEDICAL,Madurai,617137,401
660f021b7c037f5b686b7b9e,2022-02-28T18:30:00.000Z,INVESTMENTS,Kullu,498336,1810
660f021b7c037f5b686b7b9f,2022-02-28T18:30:00.000Z,PUBLIC,Bikaner,435023,1578
660f021b7c037f5b686b7ba0,2022-02-28T18:30:00.000Z,MEDICAL,Ranchi,842553,1625
660f021b7c037f5b686b7ba1,2022-02-28T18:30:00.000Z,PUBLIC,Kota,397377,1630
660f021b7c037f5b686b7ba2,2022-02-28T18:30:00.000Z,RESTRAUNT,Bidar,756613,818
660f021b7c037f5b686b7ba3,2022-02-28T18:30:00.000Z,RETAIL,Patiala,985979,1575
660f021b7c037f5b686b7ba4,2022-02-28T18:30:00.000Z,INVESTMENTS,Betul,665433,1732
660f021b7c037f5b686b7ba5,2022-02-28T18:30:00.000Z,RETAIL,Kanpur,1022974,2359
660f021b7c037f5b686b7ba6,2022-02-28T18:30:00.000Z,RETAIL,Surat,704243,2172
660f021b7c037f5b686b7ba7,2022-02-28T18:30:00.000Z,RESTRAUNT,Hyderabad,987502,1492
660f021b7c037f5b686b7ba8,2022-02-28T18:30:00.000Z,EDUCATION,Kannur,1083190,2326
660f021b7c037f5b686b7ba9,2022-02-28T18:30:00.000Z,RETAIL,Kolkata,641905,1984
660f021b7c037f5b686b7baa,2022-02-28T18:30:00.000Z,INTERNATIONAL,Konark,321824,611
660f021b7c037f5b686b7bab,2022-02-28T18:30:00.000Z,PUBLIC,Ahmedabad,853606,2111
660f021b7c037f5b686b7bac,2022-02-28T18:30:00.000Z,PUBLIC,Jaipur,649929,1775
660f021b7c037f5b686b7bad,2022-02-28T18:30:00.000Z,PUBLIC,Buxar,900977,1239
660f021b7c037f5b686b7bae,2022-02-28T18:30:00.000Z,MEDICAL,Ahmedabad,802094,2365
660f021b7c037f5b686b7baf,2022-02-28T18:30:00.000Z,MEDICAL,Daman,558353,1700
660f021b7c037f5b686b7bb0,2022-02-28T18:30:00.000Z,RETAIL,Srinagar,1043721,980
660f021b7c037f5b686b7bb1,2022-02-28T18:30:00.000Z,RESTRAUNT,Kolkata,725850,1409
660f021b7c037f5b686b7bb2,2022-02-28T18:30:00.000Z,INVESTMENTS,Betul,642334,423
660f021b7c037f5b686b7bb3,2022-02-28T18:30:00.000Z,INVESTMENTS,Patiala,726647,892
660f021b7c037f5b686b7bb4,2022-02-28T18:30:00.000Z,PUBLIC,Tirumala,685427,653
660f021b7c037f5b686b7bb5,2022-02-28T18:30:00.000Z,RETAIL,Durg,949467,969
660f021b7c037f5b686b7bb6,2022-02-28T18:30:00.000Z,EDUCATION,Bidar,1098371,2122
660f021b7c037f5b686b7bb7,2022-02-28T18:30:00.000Z,INVESTMENTS,Pune,931055,2151
660f021b7c037f5b686b7bb8,2022-02-28T18:30:00.000Z,RETAIL,Bombay,459246,2419
660f021b7c037f5b686b7bb9,2022-02-28T18:30:00.000Z,RESTRAUNT,Kochin,570901,2513
660f021b7c037f5b686b7bba,2022-02-28T18:30:00.000Z,RESTRAUNT,Srinagar,332977,2325
660f021b7c037f5b686b7bbb,2022-02-28T18:30:00.000Z,RETAIL,Kullu,952189,2118
660f021b7c037f5b686b7bbc,2022-02-28T18:30:00.000Z,RETAIL,Patiala,618030,913
660f021b7c037f5b686b7bbd,2022-02-28T18:30:00.000Z,RETAIL,Amritsar,335053,939
660f021b7c037f5b686b7bbe,2022-02-28T18:30:00.000Z,MEDICAL,Pune,1151260,656
660f021b7c037f5b686b7bbf,2022-02-28T18:30:00.000Z,EDUCATION,Ambala,434249,1781
660f021b7c037f5b686b7bc0,2022-02-28T18:30:00.000Z,EDUCATION,Ranchi,1106091,1073
660f021b7c037f5b686b7bc1,2022-02-28T18:30:00.000Z,RETAIL,Banglore,989279,1892
660f021b7c037f5b686b7bc2,2022-02-28T18:30:00.000Z,EDUCATION,Kochin,661690,523
660f021b7c037f5b686b7bc3,2022-02-28T18:30:00.000Z,RESTRAUNT,Kolkata,375260,410
660f021b7c037f5b686b7bc4,2022-02-28T18:30:00.000Z,INVESTMENTS,Kolkata,700402,489
660f021b7c037f5b686b7bc5,2022-02-28T18:30:00.000Z,RETAIL,Bikaner,629525,1677
660f021b7c037f5b686b7bc6,2022-02-28T18:30:00.000Z,EDUCATION,Bokaro,405086,1233
660f021b7c037f5b686b7bc7,2022-02-28T18:30:00.000Z,INTERNATIONAL,Betul,562630,1441
660f021b7c037f5b686b7bc8,2022-02-28T18:30:00.000Z,PUBLIC,Hyderabad,724357,2036
660f021b7c037f5b686b7bc9,2022-02-28T18:30:00.000Z,EDUCATION,Srinagar,853421,1031
660f021b7c037f5b686b7bca,2022-02-28T18:30:00.000Z,RESTRAUNT,Kullu,829932,2504
660f021b7c037f5b686b7bcb,2022-02-28T18:30:00.000Z,RESTRAUNT,Kannur,571122,1636
660f021b7c037f5b686b7bcc,2022-02-28T18:30:00.000Z,MEDICAL,Indore,626383,1362
660f021b7c037f5b686b7bcd,2022-02-28T18:30:00.000Z,RETAIL,Mon,746672,2093
660f021b7c037f5b686b7bce,2022-02-28T18:30:00.000Z,RETAIL,Goa,1052676,2327
660f021b7c037f5b686b7bcf,2022-02-28T18:30:00.000Z,PUBLIC,Lunglei,391415,969
660f021b7c037f5b686b7bd0,2022-02-28T18:30:00.000Z,INVESTMENTS,Kota,1168919,2512
660f021b7c037f5b686b7bd1,2022-02-28T18:30:00.000Z,MEDICAL,Pune,830066,564
660f021b7c037f5b686b7bd2,2022-02-28T18:30:00.000Z,RESTRAUNT,Surat,422552,1822
660f021b7c037f5b686b7bd3,2022-02-28T18:30:00.000Z,RETAIL,Konark,547282,523
660f021b7c037f5b686b7bd4,2022-02-28T18:30:00.000Z,PUBLIC,Bidar,574741,2135
660f021b7c037f5b686b7bd5,2022-02-28T18:30:00.000Z,RETAIL,Indore,503196,2214
660f021b7c037f5b686b7bd6,2022-02-28T18:30:00.000Z,MEDICAL,Ara,1108425,1333
660f021b7c037f5b686b7bd7,2022-02-28T18:30:00.000Z,INVESTMENTS,Kullu,385114,721
660f021b7c037f5b686b7bd8,2022-02-28T18:30:00.000Z,INVESTMENTS,Patiala,1040213,1778
660f021b7c037f5b686b7bd9,2022-02-28T18:30:00.000Z,RESTRAUNT,Kanpur,641866,2393
660f021b7c037f5b686b7bda,2022-02-28T18:30:00.000Z,RETAIL,Varanasi,1070211,2422
660f021b7c037f5b686b7bdb,2022-02-28T18:30:00.000Z,RESTRAUNT,Daman,580859,1746
660f021b7c037f5b686b7bdc,2022-02-28T18:30:00.000Z,MEDICAL,Bokaro,794644,836
660f021b7c037f5b686b7bdd,2022-02-28T18:30:00.000Z,RESTRAUNT,Kanpur,1115348,1369
660f021b7c037f5b686b7bde,2022-02-28T18:30:00.000Z,RESTRAUNT,Trichy,1175798,1059
660f021b7c037f5b686b7bdf,2022-02-28T18:30:00.000Z,MEDICAL,Ranchi,397038,1613
660f021b7c037f5b686b7be0,2022-02-28T18:30:00.000Z,PUBLIC,Goa,437959,1163
660f021b7c037f5b686b7be1,2022-02-28T18:30:00.000Z,RETAIL,Surat,534279,552
660f021b7c037f5b686b7be2,2022-02-28T18:30:00.000Z,INVESTMENTS,Betul,757653,2267
660f021b7c037f5b686b7be3,2022-02-28T18:30:00.000Z,PUBLIC,Lunglei,765437,1681
660f021b7c037f5b686b7be4,2022-02-28T18:30:00.000Z,MEDICAL,Bhopal,1176785,2044
660f021b7c037f5b686b7be5,2022-02-28T18:30:00.000Z,RESTRAUNT,Betul,675817,1460
660f021b7c037f5b686b7be6,2022-02-28T18:30:00.000Z,MEDICAL,Amritsar,1035874,2355
660f021b7c037f5b686b7be7,2022-02-28T18:30:00.000Z,INTERNATIONAL,Mathura,973435,2196
660f021b7c037f5b686b7be8,2022-02-28T18:30:00.000Z,INVESTMENTS,Delhi,302996,870
660f021b7c037f5b686b7be9,2022-02-28T18:30:00.000Z,INTERNATIONAL,Bidar,844978,687
660f021b7c037f5b686b7bea,2022-02-28T18:30:00.000Z,RETAIL,Bhuj,1105847,1765
660f021b7c037f5b686b7beb,2022-02-28T18:30:00.000Z,PUBLIC,Patiala,947976,1143
660f021b7c037f5b686b7bec,2022-02-28T18:30:00.000Z,RETAIL,Kullu,1151812,1547
660f021b7c037f5b686b7bed,2022-02-28T18:30:00.000Z,RESTRAUNT,Hyderabad,478106,1580
660f021b7c037f5b686b7bee,2022-02-28T18:30:00.000Z,EDUCATION,Tirumala,1007837,2248
660f021b7c037f5b686b7bef,2022-02-28T18:30:00.000Z,INVESTMENTS,Varanasi,858506,1462
660f021b7c037f5b686b7bf0,2022-02-28T18:30:00.000Z,RESTRAUNT,Buxar,612400,1597
660f021b7c037f5b686b7bf1,2022-02-28T18:30:00.000Z,RETAIL,Daman,305182,2128
660f021b7c037f5b686b7bf2,2022-02-28T18:30:00.000Z,INTERNATIONAL,Konark,723460,678
660f021b7c037f5b686b7bf3,2022-02-28T18:30:00.000Z,MEDICAL,Daman,905003,1253
660f021b7c037f5b686b7bf4,2022-02-28T18:30:00.000Z,INVESTMENTS,Lunglei,949556,837
660f021b7c037f5b686b7bf5,2022-02-28T18:30:00.000Z,EDUCATION,Kota,476387,1173
660f021b7c037f5b686b7bf6,2022-02-28T18:30:00.000Z,PUBLIC,Buxar,468636,1493
660f021b7c037f5b686b7bf7,2022-02-28T18:30:00.000Z,RETAIL,Kochin,863923,886
660f021b7c037f5b686b7bf8,2022-02-28T18:30:00.000Z,RESTRAUNT,Surat,462534,757
660f021b7c037f5b686b7bf9,2022-02-28T18:30:00.000Z,PUBLIC,Srinagar,416280,857
660f021b7c037f5b686b7bfa,2022-02-28T18:30:00.000Z,RETAIL,Ludhiana,588386,2420
660f021b7c037f5b686b7bfb,2022-02-28T18:30:00.000Z,MEDICAL,Durg,1102028,632
660f021b7c037f5b686b7bfc,2022-02-28T18:30:00.000Z,RETAIL,Varanasi,579030,2531
660f021b7c037f5b686b7bfd,2022-02-28T18:30:00.000Z,INTERNATIONAL,Ranchi,479113,1019
660f021b7c037f5b686b7bfe,2022-02-28T18:30:00.000Z,RESTRAUNT,Kota,446759,940
660f021b7c037f5b686b7bff,2022-02-28T18:30:00.000Z,PUBLIC,Vellore,1074154,1865
660f021b7c037f5b686b7c00,2022-02-28T18:30:00.000Z,RETAIL,Indore,1122647,1123
660f021b7c037f5b686b7c01,2022-02-28T18:30:00.000Z,RETAIL,Kullu,398685,1192
660f021b7c037f5b686b7c02,2022-02-28T18:30:00.000Z,MEDICAL,Doda,491367,780
660f021b7c037f5b686b7c03,2022-02-28T18:30:00.000Z,PUBLIC,Bhopal,474456,1928
660f021b7c037f5b686b7c04,2022-02-28T18:30:00.000Z,PUBLIC,Kanpur,914002,1553
660f021b7c037f5b686b7c05,2022-02-28T18:30:00.000Z,PUBLIC,Ranchi,301302,652
660f021b7c037f5b686b7c06,2022-02-28T18:30:00.000Z,EDUCATION,Bhind,525359,2279
660f021b7c037f5b686b7c07,2022-02-28T18:30:00.000Z,EDUCATION,Kanpur,867164,1908
660f021b7c037f5b686b7c08,2022-02-28T18:30:00.000Z,MEDICAL,Kota,1083841,2455
660f021b7c037f5b686b7c09,2022-02-28T18:30:00.000Z,RESTRAUNT,Delhi,897548,1696
660f021b7c037f5b686b7c0a,2022-02-28T18:30:00.000Z,INVESTMENTS,Ahmedabad,368465,678
660f021b7c037f5b686b7c0b,2022-02-28T18:30:00.000Z,PUBLIC,Ajmer,936280,527
660f021b7c037f5b686b7c0c,2022-02-28T18:30:00.000Z,EDUCATION,Goa,1184348,2437
660f021b7c037f5b686b7c0d,2022-02-28T18:30:00.000Z,RESTRAUNT,Ara,628593,1163
660f021b7c037f5b686b7c0e,2022-02-28T18:30:00.000Z,MEDICAL,Trichy,1108159,2163
660f021b7c037f5b686b7c0f,2022-02-28T18:30:00.000Z,RETAIL,Ludhiana,616003,794
660f021b7c037f5b686b7c10,2022-02-28T18:30:00.000Z,EDUCATION,Konark,709782,2397
660f021b7c037f5b686b7c11,2022-02-28T18:30:00.000Z,MEDICAL,Mon,564259,912
660f021b7c037f5b686b7c12,2022-02-28T18:30:00.000Z,PUBLIC,Betul,528140,2103
660f021b7c037f5b686b7c13,2022-02-28T18:30:00.000Z,RESTRAUNT,Kochin,316802,2285
660f021b7c037f5b686b7c14,2022-02-28T18:30:00.000Z,INVESTMENTS,Akola,722715,820
660f021b7c037f5b686b7c15,2022-02-28T18:30:00.000Z,PUBLIC,Jaipur,1093822,1254
660f021b7c037f5b686b7c16,2022-02-28T18:30:00.000Z,PUBLIC,Varanasi,655302,818
660f021b7c037f5b686b7c17,2022-02-28T18:30:00.000Z,PUBLIC,Kochin,835955,1152
660f021b7c037f5b686b7c18,2022-02-28T18:30:00.000Z,MEDICAL,Bokaro,330690,1652
660f021b7c037f5b686b7c19,2022-02-28T18:30:00.000Z,MEDICAL,Doda,998330,2114
660f021b7c037f5b686b7c1a,2022-02-28T18:30:00.000Z,MEDICAL,Bidar,968737,2309
660f021b7c037f5b686b7c1b,2022-02-28T18:30:00.000Z,RESTRAUNT,Madurai,832423,1989
660f021b7c037f5b686b7c1c,2022-02-28T18:30:00.000Z,INVESTMENTS,Amritsar,854125,1523
660f021b7c037f5b686b7c1d,2022-02-28T18:30:00.000Z,INTERNATIONAL,Mathura,506067,1224
660f021b7c037f5b686b7c1e,2022-02-28T18:30:00.000Z,MEDICAL,Banglore,1064148,2208
660f021b7c037f5b686b7c1f,2022-02-28T18:30:00.000Z,EDUCATION,Trichy,401136,2032
660f021b7c037f5b686b7c20,2022-02-28T18:30:00.000Z,INTERNATIONAL,Buxar,419010,745
660f021b7c037f5b686b7c21,2022-02-28T18:30:00.000Z,MEDICAL,Bombay,684438,2238
660f021b7c037f5b686b7c22,2022-02-28T18:30:00.000Z,PUBLIC,Mathura,670924,2332
660f021b7c037f5b686b7c23,2022-02-28T18:30:00.000Z,INTERNATIONAL,Surat,659309,2073
660f021b7c037f5b686b7c24,2022-02-28T18:30:00.000Z,RESTRAUNT,Doda,1110099,1708
660f021b7c037f5b686b7c25,2022-02-28T18:30:00.000Z,EDUCATION,Madurai,453808,910
660f021b7c037f5b686b7c26,2022-02-28T18:30:00.000Z,EDUCATION,Ajmer,342600,2198
660f021b7c037f5b686b7c27,2022-02-28T18:30:00.000Z,RESTRAUNT,Ranchi,1124354,497
660f021b7c037f5b686b7c28,2022-02-28T18:30:00.000Z,MEDICAL,Bidar,450975,2330
660f021b7c037f5b686b7c29,2022-02-28T18:30:00.000Z,MEDICAL,Akola,775193,1461
660f021b7c037f5b686b7c2a,2022-02-28T18:30:00.000Z,INTERNATIONAL,Vellore,1017095,495
660f021b7c037f5b686b7c2b,2022-02-28T18:30:00.000Z,RESTRAUNT,Ambala,722463,1790
660f021b7c037f5b686b7c2c,2022-02-28T18:30:00.000Z,PUBLIC,Patiala,740502,1727
660f021b7c037f5b686b7c2d,2022-02-28T18:30:00.000Z,MEDICAL,Kanpur,922435,1227
660f021b7c037f5b686b7c2e,2022-02-28T18:30:00.000Z,RETAIL,Kannur,301473,1827
660f021b7c037f5b686b7c2f,2022-02-28T18:30:00.000Z,INTERNATIONAL,Kochin,465506,1015
660f021b7c037f5b686b7c30,2022-02-28T18:30:00.000Z,PUBLIC,Mon,603565,1954
660f021b7c037f5b686b7c31,2022-02-28T18:30:00.000Z,PUBLIC,Madurai,331738,2030
660f021b7c037f5b686b7c32,2022-02-28T18:30:00.000Z,RESTRAUNT,Kanpur,803491,2299
660f021b7c037f5b686b7c33,2022-02-28T18:30:00.000Z,EDUCATION,Mon,535993,957
660f021b7c037f5b686b7c34,2022-02-28T18:30:00.000Z,RESTRAUNT,Amritsar,709254,2374
660f021b7c037f5b686b7c35,2022-02-28T18:30:00.000Z,RESTRAUNT,Indore,940044,413
660f021b7c037f5b686b7c36,2022-02-28T18:30:00.000Z,EDUCATION,Banglore,348064,2043
660f021b7c037f5b686b7c37,2022-02-28T18:30:00.000Z,RETAIL,Buxar,341271,1992
660f021b7c037f5b686b7c38,2022-02-28T18:30:00.000Z,INTERNATIONAL,Tirumala,696677,599
660f021b7c037f5b686b7c39,2022-02-28T18:30:00.000Z,MEDICAL,Tirumala,764721,1960
660f021b7c037f5b686b7c3a,2022-02-28T18:30:00.000Z,EDUCATION,Bhind,904676,1947
660f021b7c037f5b686b7c3b,2022-02-28T18:30:00.000Z,MEDICAL,Bhind,585346,1819
660f021b7c037f5b686b7c3c,2022-02-28T18:30:00.000Z,INTERNATIONAL,Vellore,844878,1554
660f021b7c037f5b686b7c3d,2022-02-28T18:30:00.000Z,MEDICAL,Amritsar,673222,1962
660f021b7c037f5b686b7c3e,2022-02-28T18:30:00.000Z,PUBLIC,Kanpur,443226,1160
660f021b7c037f5b686b7c3f,2022-02-28T18:30:00.000Z,PUBLIC,Lunglei,1201881,2386
660f021b7c037f5b686b7c40,2022-02-28T18:30:00.000Z,PUBLIC,Bhuj,700830,1067
660f021b7c037f5b686b7c41,2022-02-28T18:30:00.000Z,RESTRAUNT,Bombay,470283,1987
660f021b7c037f5b686b7c42,2022-02-28T18:30:00.000Z,RETAIL,Amritsar,994805,1414
660f021b7c037f5b686b7c43,2022-02-28T18:30:00.000Z,INTERNATIONAL,Ahmedabad,541734,2006
660f021b7c037f5b686b7c44,2022-02-28T18:30:00.000Z,MEDICAL,Durg,680472,455
